"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000112640",1062.69246285013,-0.363492260179848,0.0663178573949226,-5.48106157916491,4.22781284547953e-08,1.51590360507919e-07,"PPP2R5D","5528","protein phosphatase 2 regulatory subunit B'delta"
"ENSG00000104497",173.839792075271,0.786124969838339,0.143438293268234,5.48057950165553,4.23934965099571e-08,1.51966926239939e-07,"SNX16","64089","sorting nexin 16"
"ENSG00000046604",102.215374704172,-1.0184357343483,0.185828959179952,-5.48050066492635,4.24123922859603e-08,1.51997570793061e-07,"DSG2","1829","desmoglein 2"
"ENSG00000125037",935.552940639257,0.368664229943651,0.0672764662525312,5.47983939227457,4.25712095409737e-08,1.52529528818757e-07,"EMC3","55831","ER membrane protein complex subunit 3"
"ENSG00000237765",323.962438905215,0.569481033192184,0.103951727197718,5.47832199179357,4.2937824930812e-08,1.53805571381036e-07,"FAM200B","285550","family with sequence similarity 200 member B"
"ENSG00000103047",296.713377872743,-0.59444591833961,0.108530019653808,-5.47724878550462,4.31989658531187e-08,1.54703268742641e-07,"TANGO6","79613","transport and golgi organization 6 homolog"
"ENSG00000240344",146.818969625121,-0.843508685919025,0.154019686590534,-5.47662902445398,4.33504716347063e-08,1.55208001051386e-07,"PPIL3","53938","peptidylprolyl isomerase like 3"
"ENSG00000070269",252.091563404541,-0.638959024135509,0.116724079445427,-5.47409777974943,4.39746219243617e-08,1.57404287541149e-07,"TMEM260","54916","transmembrane protein 260"
"ENSG00000073792",2078.82986273819,-0.271520741543044,0.0496321235980374,-5.47066540497131,4.48349045109891e-08,1.60444518213503e-07,"IGF2BP2","10644","insulin like growth factor 2 mRNA binding protein 2"
"ENSG00000171503",279.588855549909,-0.606414875518186,0.11087354712986,-5.46942793133448,4.51490458363546e-08,1.615293432382e-07,"ETFDH","2110","electron transfer flavoprotein dehydrogenase"
"ENSG00000174547",360.515971961243,-0.551497094215341,0.100833650275747,-5.46937547839611,4.51624084136349e-08,1.61537808521134e-07,"MRPL11","65003","mitochondrial ribosomal protein L11"
"ENSG00000139437",238.746716283553,-0.659195400184693,0.120543159716373,-5.46854256795426,4.53751099118506e-08,1.62259095570858e-07,"TCHP","84260","trichoplein keratin filament binding"
"ENSG00000025293",1020.41022807633,0.35524049788738,0.0649613534021643,5.46848979097078,4.53886203121708e-08,1.62267907613966e-07,"PHF20","51230","PHD finger protein 20"
"ENSG00000104043",34.9814156464742,1.82548868995994,0.333843712159828,5.46809367218511,4.54901474665531e-08,1.62591305665125e-07,"ATP8B4","79895","ATPase phospholipid transporting 8B4 (putative)"
"ENSG00000177674",420.234513406688,0.535065201665086,0.0979024848619429,5.46528724393061,4.62157803902655e-08,1.65144688380686e-07,"AGTRAP","57085","angiotensin II receptor associated protein"
"ENSG00000084731",1094.82878127734,0.355071613373789,0.0649734446997097,5.46487284174077,4.63238749557001e-08,1.65486699564442e-07,"KIF3C","3797","kinesin family member 3C"
"ENSG00000083520",1294.62758932161,0.319457145106709,0.058456880103872,5.46483398599217,4.6334022825633e-08,1.65486699564442e-07,"DIS3","22894","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease"
"ENSG00000128829",3061.67635673861,-0.252667324957211,0.0462356433832624,-5.46477363498047,4.63497888391082e-08,1.65502770550924e-07,"EIF2AK4","440275","eukaryotic translation initiation factor 2 alpha kinase 4"
"ENSG00000109270",488.2556544393,0.471899942551936,0.0863546392878244,5.46467388948346,4.63758576139151e-08,1.65555613207391e-07,"LAMTOR3","8649","late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
"ENSG00000172731",95.9815820502257,-1.0315133520257,0.188793956733363,-5.46369899690446,4.66313981100392e-08,1.6642741453753e-07,"LRRC20","55222","leucine rich repeat containing 20"
"ENSG00000178498",231.801957587442,0.711030909638392,0.130155494046421,5.46293427601908,4.68328028438773e-08,1.6710562880169e-07,"DTX3","196403","deltex E3 ubiquitin ligase 3"
"ENSG00000168528",1846.15723096976,-0.307509202371219,0.056291004147861,-5.46284805230116,4.68555644361988e-08,1.67146246131074e-07,"SERINC2","347735","serine incorporator 2"
"ENSG00000131773",197.852377133039,-0.706728706977291,0.12948535088168,-5.45798194286145,4.81576618997198e-08,1.71749466692616e-07,"KHDRBS3","10656","KH RNA binding domain containing, signal transduction associated 3"
"ENSG00000152953",292.978322527226,0.602739615661737,0.110439098647635,5.45766511174479,4.82436465998568e-08,1.72014361299004e-07,"STK32B","55351","serine/threonine kinase 32B"
"ENSG00000175265",133.099083796404,0.884349720604132,0.162051137547951,5.45722624342857,4.83629968178684e-08,1.72398064366534e-07,"GOLGA8A","23015","golgin A8 family member A"
"ENSG00000198721",634.101543044903,-0.444628792701232,0.0814834299744482,-5.45667742313573,4.85126512669233e-08,1.72889579599976e-07,"ECI2","10455","enoyl-CoA delta isomerase 2"
"ENSG00000145220",195.638433503212,-0.724923064292522,0.132893194807205,-5.45492991830173,4.89921639090101e-08,1.74556121228076e-07,"LYAR","55646","Ly1 antibody reactive"
"ENSG00000083845",5086.5511455092,-0.223107176787594,0.0409111369584331,-5.45345823593898,4.93995522046791e-08,1.75964942261575e-07,"RPS5","6193","ribosomal protein S5"
"ENSG00000186314",30.4087213153586,-1.91925355209531,0.351961395828002,-5.45302290207196,4.9520688501009e-08,1.76353676140563e-07,"PRELID2","153768","PRELI domain containing 2"
"ENSG00000124875",15.6239336094411,4.42713939967666,0.811894298434324,5.45285193924143,4.95683394311923e-08,1.76480588037861e-07,"CXCL6","6372","C-X-C motif chemokine ligand 6"
"ENSG00000145354",286.362173265452,0.592906953301177,0.108745386700937,5.45224925202339,4.97366757698066e-08,1.77037016491025e-07,"CISD2","493856","CDGSH iron sulfur domain 2"
"ENSG00000197102",18242.988869819,0.275442244205802,0.0505213503357229,5.45199687608193,4.9807331282605e-08,1.77245566022642e-07,"DYNC1H1","1778","dynein cytoplasmic 1 heavy chain 1"
"ENSG00000114209",570.702061899224,0.464562468719173,0.0852140010263541,5.45171524777364,4.98862911871409e-08,1.7748355958806e-07,"PDCD10","11235","programmed cell death 10"
"ENSG00000111667",2035.00565056117,-0.289220796044039,0.0530806940874184,-5.44870034230756,5.07392159378542e-08,1.80474354025927e-07,"USP5","8078","ubiquitin specific peptidase 5"
"ENSG00000177732",610.297539707636,-0.43565536191222,0.0799608723989632,-5.4483567880366,5.08373007639695e-08,1.80779459748901e-07,"SOX12","6666","SRY-box 12"
"ENSG00000135972",213.572052394679,-0.693577071349275,0.127319888376951,-5.44751554679208,5.1078251929931e-08,1.81592333216526e-07,"MRPS9","64965","mitochondrial ribosomal protein S9"
"ENSG00000106799",822.221287210006,0.414687805212889,0.076133499416736,5.44685070816185,5.12694599739837e-08,1.82228010408377e-07,"TGFBR1","7046","transforming growth factor beta receptor 1"
"ENSG00000104447",345.326783583065,0.553235525491526,0.101588892019066,5.44582694521064,5.15652522492867e-08,1.83235015854383e-07,"TRPS1","7227","transcriptional repressor GATA binding 1"
"ENSG00000138081",461.471590295102,-0.49250440011022,0.0904553878648095,-5.44472155540689,5.18864857093734e-08,1.84331916582998e-07,"FBXO11","80204","F-box protein 11"
"ENSG00000185085",481.604907797252,0.475013286407566,0.0872446898407222,5.44460972094429,5.19190933628473e-08,1.84403162838546e-07,"INTS5","80789","integrator complex subunit 5"
"ENSG00000105618",429.776194422759,-0.503283401814545,0.0924402406051662,-5.44441899458251,5.19747494076029e-08,1.84556216774882e-07,"PRPF31","26121","pre-mRNA processing factor 31"
"ENSG00000198331",72.7508647140149,-1.16821146961834,0.214603177705075,-5.44358886998303,5.22176631545736e-08,1.85373966104564e-07,"HYLS1","219844","HYLS1, centriolar and ciliogenesis associated"
"ENSG00000145743",445.077186269799,0.520615482560264,0.0956511813595456,5.44285470561319,5.24334133149578e-08,1.86094912200225e-07,"FBXL17","64839","F-box and leucine rich repeat protein 17"
"ENSG00000183840",26.8612125827041,-2.10051835614114,0.385945203734067,-5.44253001674427,5.25291055024031e-08,1.86389507205387e-07,"GPR39","2863","G protein-coupled receptor 39"
"ENSG00000033050",1558.44184905093,-0.298840436808329,0.0549096844934751,-5.4423994522103,5.25676331325636e-08,1.86481171387916e-07,"ABCF2","10061","ATP binding cassette subfamily F member 2"
"ENSG00000147364",326.511669589506,0.573929283329821,0.105499783356897,5.4400991648321,5.32509220857499e-08,1.88859499140431e-07,"FBXO25","26260","F-box protein 25"
"ENSG00000089335",229.304860355186,0.680159212941505,0.125029297930894,5.4399986578941,5.32809726037353e-08,1.88920465254374e-07,"ZNF302","55900","zinc finger protein 302"
"ENSG00000169299",347.035377704621,-0.584208983200066,0.107412163671342,-5.4389462350616,5.35966246606482e-08,1.89993826318755e-07,"PGM2","55276","phosphoglucomutase 2"
"ENSG00000076043",1256.81182645782,-0.342889176169593,0.0630520711264604,-5.43819053115444,5.38243992504563e-08,1.90755229189192e-07,"REXO2","25996","RNA exonuclease 2"
"ENSG00000067177",172.043636892944,-0.75901820978423,0.139590983657898,-5.43744438139637,5.4050214424864e-08,1.91509322214484e-07,"PHKA1","5255","phosphorylase kinase regulatory subunit alpha 1"
"ENSG00000214160",793.643341002439,0.409504037625251,0.0753503005767411,5.43467025998375,5.48978562167633e-08,1.94465760266278e-07,"ALG3","10195","ALG3, alpha-1,3- mannosyltransferase"
"ENSG00000171016",149.720256679248,-0.830593593886842,0.152846226781464,-5.43417794064621,5.50496259422792e-08,1.94956365740617e-07,"PYGO1","26108","pygopus family PHD finger 1"
"ENSG00000144218",891.732185109351,0.392903144676653,0.0723175227873364,5.43302825557313,5.5405630237753e-08,1.96169850130777e-07,"AFF3","3899","AF4/FMR2 family member 3"
"ENSG00000135045",93.5481175680304,-1.02648284447776,0.188989511437,-5.43142757856135,5.5905003645724e-08,1.97890241820647e-07,"C9orf40","55071","chromosome 9 open reading frame 40"
"ENSG00000173262",40.7826367281204,1.65110864988767,0.304018887679101,5.43094102636958,5.60576589091174e-08,1.9838280158394e-07,"SLC2A14","144195","solute carrier family 2 member 14"
"ENSG00000113594",596.888678315902,-0.431373211864197,0.0794570466298223,-5.42901139874851,5.66670651520547e-08,2.00491133690675e-07,"LIFR","3977","LIF receptor alpha"
"ENSG00000134046",603.042324318423,-0.45346975696358,0.0835596659772746,-5.42689767437449,5.73419796783198e-08,2.02830166500004e-07,"MBD2","8932","methyl-CpG binding domain protein 2"
"ENSG00000164638",322.963507814619,0.564662804675511,0.10405677016357,5.426487904515,5.74737180301847e-08,2.03247211811125e-07,"SLC29A4","222962","solute carrier family 29 member 4"
"ENSG00000155008",336.351455027467,-0.581384666142723,0.107147650791626,-5.42601412021027,5.76264022111877e-08,2.03738110344729e-07,"APOOL","139322","apolipoprotein O like"
"ENSG00000158828",403.410558803924,-0.510733318421431,0.0941340740835097,-5.4255945404885,5.77619462566323e-08,2.04168188284391e-07,"PINK1","65018","PTEN induced putative kinase 1"
"ENSG00000185129",510.253283017227,-0.531856029724456,0.0980596810548004,-5.42379930266375,5.83453896660409e-08,2.06180845367847e-07,"PURA","5813","purine rich element binding protein A"
"ENSG00000256223",70.6992769431283,1.25935117131595,0.232201677031639,5.42352315200702,5.8435642528677e-08,2.06450117543594e-07,"ZNF10","7556","zinc finger protein 10"
"ENSG00000132600",325.956556490901,-0.57103051833627,0.105299345764707,-5.42292560499137,5.86313989750975e-08,2.07091909339789e-07,"PRMT7","54496","protein arginine methyltransferase 7"
"ENSG00000198931",980.28713470993,-0.363150908421898,0.0669726470765618,-5.42237651151449,5.8811842167903e-08,2.07679317655408e-07,"APRT","353","adenine phosphoribosyltransferase"
"ENSG00000144619",15.3158806933518,3.76271687127241,0.694576930555385,5.41727878618676,6.05129479216671e-08,2.13634992782814e-07,"CNTN4","152330","contactin 4"
"ENSG00000197536",47.9615754985521,1.55695910311727,0.287413673769148,5.41713650119454,6.05611056646803e-08,2.13753638206188e-07,"C5orf56","441108","chromosome 5 open reading frame 56"
"ENSG00000113595",425.452083636846,0.519929613866467,0.0959903031091281,5.41648059258003,6.0783584899066e-08,2.14487355793245e-07,"TRIM23","373","tripartite motif containing 23"
"ENSG00000170222",106.253333559867,0.984000276397396,0.181737488729854,5.41440449779777,6.14930130412024e-08,2.16938607486855e-07,"ADPRM","56985","ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
"ENSG00000187098",254.45564749691,-0.641930730536872,0.118678762048869,-5.40897730524474,6.33856606276786e-08,2.23561909872893e-07,"MITF","4286","melanogenesis associated transcription factor"
"ENSG00000149089",349.858721785555,0.535302562978176,0.0989902829938165,5.40762736289595,6.38651258908839e-08,2.25198919668047e-07,"APIP","51074","APAF1 interacting protein"
"ENSG00000270170",207.250280181874,0.717743891012906,0.13274201277611,5.40705897102442,6.40680537654736e-08,2.25860261534631e-07,"NCBP2-AS2","152217","NCBP2 antisense RNA 2 (head to head)"
"ENSG00000128482",44.0622553453915,-1.60969387636904,0.297800541031687,-5.4052751912152,6.47089653881346e-08,2.28064947589179e-07,"RNF112","7732","ring finger protein 112"
"ENSG00000092931",359.63789021655,0.559975374535133,0.103608768697255,5.40471025354407,6.49132393053232e-08,2.28730027679347e-07,"MFSD11","79157","major facilitator superfamily domain containing 11"
"ENSG00000115944",1510.89259402559,0.320879440208794,0.0593736519817196,5.40440800757193,6.50227837964088e-08,2.29061077690466e-07,"COX7A2L","9167","cytochrome c oxidase subunit 7A2 like"
"ENSG00000103148",679.56681433546,-0.418978119921971,0.0775290270225901,-5.40414520873442,6.51181768078933e-08,2.29342128340434e-07,"NPRL3","8131","NPR3 like, GATOR1 complex subunit"
"ENSG00000120256",1695.42619531299,0.315427466704466,0.0583845842164254,5.40258136523179,6.56886444942693e-08,2.31295826371241e-07,"LRP11","84918","LDL receptor related protein 11"
"ENSG00000108733",86.0818841598379,-1.11679514895006,0.206749085234022,-5.40169330222645,6.60147493384663e-08,2.3238836994538e-07,"PEX12","5193","peroxisomal biogenesis factor 12"
"ENSG00000104964",3044.23627282467,-0.253162868316183,0.0468724150007396,-5.40110571030292,6.62313800246964e-08,2.3309510602846e-07,"AES","166","amino-terminal enhancer of split"
"ENSG00000018869",58.9121376912106,1.34393563528028,0.248842636982032,5.40074503139638,6.63646943961502e-08,2.3350834986334e-07,"ZNF582","147948","zinc finger protein 582"
"ENSG00000159055",117.395488940815,-0.90858523041674,0.168366387867365,-5.39647635092404,6.79623648998021e-08,2.39072591086708e-07,"MIS18A","54069","MIS18 kinetochore protein A"
"ENSG00000171105",136.57434547669,-0.855910541811671,0.158637461525826,-5.3953872785107,6.83759081631752e-08,2.40469736872646e-07,"INSR","3643","insulin receptor"
"ENSG00000124615",184.475662840575,-0.717742375217785,0.133030272476904,-5.39533116676429,6.83972808504745e-08,2.40487327834722e-07,"MOCS1","4337","molybdenum cofactor synthesis 1"
"ENSG00000136159",306.578299925756,-0.56778203032918,0.105240518062794,-5.39508965539683,6.84893452314894e-08,2.40753405467954e-07,"NUDT15","55270","nudix hydrolase 15"
"ENSG00000151491",1381.65367313213,0.316352712812939,0.0586641296213197,5.39260899045148,6.9441952840314e-08,2.44043609383783e-07,"EPS8","2059","epidermal growth factor receptor pathway substrate 8"
"ENSG00000177646",438.779113663647,-0.490610623125751,0.0909938711146448,-5.39168866118051,6.97986250662902e-08,2.45238412395074e-07,"ACAD9","28976","acyl-CoA dehydrogenase family member 9"
"ENSG00000110315",552.815499069617,-0.473199321002053,0.087778409275724,-5.39083955731835,7.01292673952985e-08,2.46341209477985e-07,"RNF141","50862","ring finger protein 141"
"ENSG00000099817",2511.42325891007,-0.271812633257015,0.0504285650449881,-5.39005289986988,7.04369465542483e-08,2.47362836452763e-07,"POLR2E","5434","RNA polymerase II subunit E"
"ENSG00000176946",586.132126270265,-0.428717297796783,0.079549858443436,-5.38929051774018,7.07363785201341e-08,2.48355019230585e-07,"THAP4","51078","THAP domain containing 4"
"ENSG00000164631",450.621962276388,0.511647439098869,0.0949499982068845,5.38859872313059,7.10091533915191e-08,2.49253157304998e-07,"ZNF12","7559","zinc finger protein 12"
"ENSG00000101343",583.238406867352,0.455112006561532,0.0844604688166305,5.38846176131951,7.10632781799402e-08,2.49334634351545e-07,"CRNKL1","51340","crooked neck pre-mRNA splicing factor 1"
"ENSG00000116455",411.998796148892,-0.522078869264293,0.0968884323134749,-5.38845408887562,7.10663113703143e-08,2.49334634351545e-07,"WDR77","79084","WD repeat domain 77"
"ENSG00000141084",329.969666321117,-0.563562113360612,0.104601333673836,-5.38771441593554,7.13593199833061e-08,2.50302867849753e-07,"RANBP10","57610","RAN binding protein 10"
"ENSG00000004776",1293.86811255935,-0.367418247290398,0.0682050807916749,-5.38696300958336,7.16581746075112e-08,2.5129113988645e-07,"HSPB6","126393","heat shock protein family B (small) member 6"
"ENSG00000156515",3038.09121005113,-0.257136678709066,0.0477376154359482,-5.38645838006045,7.18595595049902e-08,2.51937214589094e-07,"HK1","3098","hexokinase 1"
"ENSG00000167721",915.17041446685,-0.361943780617303,0.0672161070269881,-5.38477749792885,7.25343189318314e-08,2.54242220259748e-07,"TSR1","55720","TSR1, ribosome maturation factor"
